title,categories,manufacturer,brand,category_code,brand01,title_clean,categories_clean,manufacturer_clean,brand_clean,category_code_clean,brand01_clean,max_match_score,match_count
,,,,appliances.kitchen.dishwasher,electrolux,,,,,appliances kitchen dishwasher,electrolux,46.15384615384615,0
,,,,appliances.kitchen.oven,electrolux,,,,,appliances kitchen oven,electrolux,41.666666666666664,0
,,,,electronics.tablet,wacom,,,,,electronics tablet,wacom,40.0,0
,,,,appliances.kitchen.grill,delonghi,,,,,appliances kitchen grill,delonghi,41.666666666666664,0
,,,,appliances.kitchen.oven,gorenje,,,,,appliances kitchen oven,gorenje,54.54545454545454,0
,,,,appliances.kitchen.hood,gorenje,,,,,appliances kitchen hood,gorenje,54.54545454545454,0
,,,,furniture.kitchen.chair,ava,,,,,furniture kitchen chair,ava,42.85714285714286,0
,,,,medicine.tools.tonometer,panasonic,,,,,medicine tools tonometer,panasonic,40.0,0
,,,,,borasco,,,,,,borasco,36.36363636363637,0
,,,,computers.components.hdd,sumdex,,,,,computers components hdd,sumdex,47.61904761904761,0
,,,,appliances.kitchen.refrigerators,atlant,,,,,appliances kitchen refrigerators,atlant,44.44444444444444,0
,,,,,jbl,,,,,,jbl,0.0,0
,,,,appliances.sewing_machine,jaguar,,,,,appliances sewing machine,jaguar,50.0,0
,,,,appliances.personal.hair_cutter,babyliss,,,,,appliances personal hair cutter,babyliss,41.666666666666664,0
,,,,appliances.kitchen.mixer,philips,,,,,appliances kitchen mixer,philips,46.15384615384615,0
,,,,computers.notebook,powerplant,,,,,computers notebook,powerplant,45.45454545454546,0
,,,,furniture.living_room.shelving,tefal,,,,,furniture living room shelving,tefal,60.0,0
,,,,appliances.personal.scales,imetec,,,,,appliances personal scales,imetec,41.666666666666664,0
,,,,computers.desktop,philips,,,,,computers desktop,philips,46.15384615384615,0
,,,,,gtec,,,,,,gtec,50.0,0
,,,,,tefal,,,,,,tefal,60.0,0
,,,,appliances.environment.fan,ava,,,,,appliances environment fan,ava,50.0,0
,,,,computers.components.memory,transcend,,,,,computers components memory,transcend,42.85714285714286,0
,,,,appliances.environment.water_heater,midea,,,,,appliances environment water heater,midea,50.0,0
,,,,appliances.kitchen.mixer,braun,,,,,appliances kitchen mixer,braun,41.666666666666664,0
,,,,furniture.living_room.cabinet,tefal,,,,,furniture living room cabinet,tefal,60.0,0
,,,,furniture.kitchen.chair,peterhof,,,,,furniture kitchen chair,peterhof,42.85714285714286,0
,,,,,hoco,,,,,,hoco,50.0,0
,,,,computers.components.videocards,gigabyte,,,,,computers components videocards,gigabyte,50.0,0
,,,,,yoobao,,,,,,yoobao,33.333333333333336,0
,,,,appliances.kitchen.microwave,beko,,,,,appliances kitchen microwave,beko,41.666666666666664,0
,,,,,sencor,,,,,,sencor,50.0,0
,,,,appliances.kitchen.washer,beko,,,,,appliances kitchen washer,beko,46.15384615384615,0
,,,,,a-case,,,,,,a case,33.333333333333336,0
,,,,,aksion,,,,,,aksion,50.0,0
,,,,appliances.kitchen.refrigerators,,,,,,appliances kitchen refrigerators,,41.666666666666664,0
,,,,appliances.personal.hair_cutter,remington,,,,,appliances personal hair cutter,remington,41.666666666666664,0
,,,,furniture.kitchen.table,tvs,,,,,furniture kitchen table,tvs,50.0,0
,,,,computers.desktop,oral-b,,,,,computers desktop,oral b,44.44444444444444,0
,,,,accessories.bag,,,,,,accessories bag,,31.999999999999996,0
,,,,computers.components.cpu,,,,,,computers components cpu,,44.44444444444444,0
,,,,,lego,,,,,,lego,33.333333333333336,0
,,,,computers.network.router,mercusys,,,,,computers network router,mercusys,40.0,0
,,,,appliances.personal.massager,rowenta,,,,,appliances personal massager,rowenta,42.85714285714286,0
,,,,apparel.glove,sony,,,,,apparel glove,sony,50.0,0
,,,,electronics.tablet,huawei,,,,,electronics tablet,huawei,36.36363636363637,0
,,,,,nika,,,,,,nika,40.0,0
,,,,appliances.kitchen.blender,bosch,,,,,appliances kitchen blender,bosch,44.44444444444444,0
,,,,appliances.kitchen.coffee_grinder,bosch,,,,,appliances kitchen coffee grinder,bosch,44.44444444444444,0
,,,,computers.notebook,deepcool,,,,,computers notebook,deepcool,45.45454545454546,0
,,,,,provence,,,,,,provence,57.14285714285714,0
,,,,appliances.kitchen.hood,beko,,,,,appliances kitchen hood,beko,41.666666666666664,0
,,,,electronics.clocks,elari,,,,,electronics clocks,elari,40.0,0
,,,,,fujifilm,,,,,,fujifilm,0.0,0
,,,,appliances.kitchen.toster,polaris,,,,,appliances kitchen toster,polaris,46.15384615384615,0
,,,,,aquapick,,,,,,aquapick,25.0,0
,,,,computers.peripherals.mouse,microsoft,,,,,computers peripherals mouse,microsoft,42.85714285714286,0
,,,,,remington,,,,,,remington,36.36363636363637,0
,,,,appliances.kitchen.refrigerators,ava,,,,,appliances kitchen refrigerators,ava,41.666666666666664,0
,,,,appliances.kitchen.kettle,maxwell,,,,,appliances kitchen kettle,maxwell,41.666666666666664,0
,,,,appliances.kitchen.kettle,scarlett,,,,,appliances kitchen kettle,scarlett,41.666666666666664,0
,,,,appliances.sewing_machine,singer,,,,,appliances sewing machine,singer,50.0,0
,,,,computers.ebooks,amazon,,,,,computers ebooks,amazon,50.0,0
,,,,,astonish,,,,,,astonish,50.0,0
,,,,,bosch,,,,,,bosch,44.44444444444444,0
,,,,,canon,,,,,,canon,57.14285714285714,0
,,,,electronics.video.tv,continent,,,,,electronics video tv,continent,46.15384615384615,0
,,,,computers.peripherals.monitor,asus,,,,,computers peripherals monitor,asus,42.85714285714286,0
,,,,stationery.cartrige,samsung,,,,,stationery cartrige,samsung,45.45454545454546,0
,,,,furniture.living_room.shelving,victoria,,,,,furniture living room shelving,victoria,40.0,0
,,,,,berghoff,,,,,,berghoff,37.5,0
,,,,appliances.kitchen.kettle,muljhtidom,,,,,appliances kitchen kettle,muljhtidom,41.666666666666664,0
,,,,appliances.kitchen.refrigerators,organ,,,,,appliances kitchen refrigerators,organ,44.44444444444444,0
,,,,computers.peripherals.monitor,msi,,,,,computers peripherals monitor,msi,50.0,0
,,,,apparel.tshirt,ggg,,,,,apparel tshirt,ggg,36.36363636363637,0
,,,,kids.skates,xiaomi,,,,,kids skates,xiaomi,36.36363636363637,0
,,,,,goodyear,,,,,,goodyear,40.0,0
,,,,electronics.video.tv,joby,,,,,electronics video tv,joby,33.333333333333336,0
,,,,electronics.tablet,huion,,,,,electronics tablet,huion,60.0,0
,,,,appliances.kitchen.dishwasher,bosch,,,,,appliances kitchen dishwasher,bosch,46.15384615384615,0
,,,,computers.components.hdd,apple,,,,,computers components hdd,apple,47.61904761904761,0
,,,,appliances.environment.vacuum,,,,,,appliances environment vacuum,,42.85714285714286,0
,,,,,ggg,,,,,,ggg,0.0,0
,,,,,zhiyun,,,,,,zhiyun,36.36363636363637,0
,,,,computers.peripherals.monitor,hp,,,,,computers peripherals monitor,hp,50.0,0
,,,,computers.components.cooler,satechi,,,,,computers components cooler,satechi,42.85714285714286,0
,,,,electronics.audio.acoustic,sony,,,,,electronics audio acoustic,sony,50.0,0
,,,,furniture.living_room.cabinet,timson,,,,,furniture living room cabinet,timson,42.85714285714286,0
,,,,appliances.iron,braun,,,,,appliances iron,braun,41.666666666666664,0
,,,,computers.components.hdd,transcend,,,,,computers components hdd,transcend,47.61904761904761,0
,,,,appliances.kitchen.juicer,sencor,,,,,appliances kitchen juicer,sencor,50.0,0
,,,,appliances.kitchen.mixer,moulinex,,,,,appliances kitchen mixer,moulinex,50.0,0
,,,,auto.accessories.compressor,continent,,,,,auto accessories compressor,continent,46.15384615384615,0
,,,,appliances.kitchen.coffee_machine,peterhof,,,,,appliances kitchen coffee machine,peterhof,45.45454545454546,0
,,,,,wintek,,,,,,wintek,50.0,0
,,,,,spiegelau,,,,,,spiegelau,26.66666666666667,0
,,,,,x-game,,,,,,x game,33.333333333333336,0
,,,,furniture.kitchen.table,e-blue,,,,,furniture kitchen table,e blue,42.85714285714286,0
,,,,,huawei,,,,,,huawei,36.36363636363637,0
,,,,appliances.kitchen.coffee_grinder,,,,,,appliances kitchen coffee grinder,,41.666666666666664,0
,,,,,panasonic,,,,,,panasonic,40.0,0
,,,,computers.components.cpu,ergolux,,,,,computers components cpu,ergolux,44.44444444444444,0
,,,,computers.peripherals.joystick,x-game,,,,,computers peripherals joystick,x game,42.85714285714286,0
,,,,appliances.kitchen.hood,electrolux,,,,,appliances kitchen hood,electrolux,41.666666666666664,0
,,,,appliances.kitchen.mixer,panasonic,,,,,appliances kitchen mixer,panasonic,41.666666666666664,0
,,,,appliances.kitchen.grill,polaris,,,,,appliances kitchen grill,polaris,46.15384615384615,0
,,,,electronics.tablet,xiaomi,,,,,electronics tablet,xiaomi,33.333333333333336,0
,,,,stationery.stapler,xiaomi,,,,,stationery stapler,xiaomi,46.15384615384615,0
,,,,electronics.video.tv,tcl,,,,,electronics video tv,tcl,33.333333333333336,0
,,,,appliances.kitchen.washer,bosch,,,,,appliances kitchen washer,bosch,46.15384615384615,0
,,,,appliances.kitchen.microwave,hansa,,,,,appliances kitchen microwave,hansa,60.0,0
,,,,appliances.environment.vacuum,bork,,,,,appliances environment vacuum,bork,42.85714285714286,0
,,,,appliances.kitchen.blender,sencor,,,,,appliances kitchen blender,sencor,50.0,0
,,,,appliances.kitchen.juicer,redmond,,,,,appliances kitchen juicer,redmond,57.14285714285714,0
,,,,appliances.kitchen.oven,samsung,,,,,appliances kitchen oven,samsung,41.666666666666664,0
,,,,electronics.smartphone,honor,,,,,electronics smartphone,honor,60.0,0
,,,,electronics.tablet,xp-pen,,,,,electronics tablet,xp pen,33.333333333333336,0
,,,,,king,,,,,,king,40.0,0
,,,,computers.components.cpu,bosch,,,,,computers components cpu,bosch,44.44444444444444,0
,,,,appliances.environment.vacuum,polaris,,,,,appliances environment vacuum,polaris,46.15384615384615,0
,,,,appliances.kitchen.blender,scarlett,,,,,appliances kitchen blender,scarlett,43.47826086956522,0
,,,,computers.components.hdd,kingston,,,,,computers components hdd,kingston,47.61904761904761,0
,,,,appliances.kitchen.mixer,scarlett,,,,,appliances kitchen mixer,scarlett,41.666666666666664,0
,,,,furniture.living_room.cabinet,polaris,,,,,furniture living room cabinet,polaris,46.15384615384615,0
,,,,computers.components.hdd,colorful,,,,,computers components hdd,colorful,47.61904761904761,0
,,,,,dyson,,,,,,dyson,60.0,0
,,,,appliances.kitchen.washer,,,,,,appliances kitchen washer,,46.15384615384615,0
,,,,0.02,1515915625453675584,,,,,0 02,1515915625453675584,25.0,0
,,,,appliances.personal.hair_cutter,scarlett,,,,,appliances personal hair cutter,scarlett,41.666666666666664,0
,,,,furniture.living_room.chair,motorola,,,,,furniture living room chair,motorola,40.0,0
,,,,appliances.personal.scales,tefal,,,,,appliances personal scales,tefal,60.0,0
,,,,furniture.kitchen.table,oral-b,,,,,furniture kitchen table,oral b,42.85714285714286,0
,,,,,nikon,,,,,,nikon,57.14285714285714,0
,,,,computers.components.cdrw,transcend,,,,,computers components cdrw,transcend,42.85714285714286,0
,,,,,nintendo,,,,,,nintendo,50.0,0
,,,,appliances.kitchen.hood,hotpoint-ariston,,,,,appliances kitchen hood,hotpoint ariston,50.0,0
,,,,,omron,,,,,,omron,44.44444444444444,0
,,,,appliances.ironing_board,nika,,,,,appliances ironing board,nika,41.666666666666664,0
,,,,,barkan,,,,,,barkan,33.333333333333336,0
,,,,appliances.kitchen.meat_grinder,bork,,,,,appliances kitchen meat grinder,bork,42.85714285714286,0
,,,,,mujjo,,,,,,mujjo,28.57142857142857,0
,,,,,screentec,,,,,,screentec,40.0,0
,,,,appliances.kitchen.meat_grinder,bosch,,,,,appliances kitchen meat grinder,bosch,44.44444444444444,0
,,,,appliances.environment.vacuum,gutrend,,,,,appliances environment vacuum,gutrend,42.85714285714286,0
,,,,apparel.glove,nintendo,,,,,apparel glove,nintendo,50.0,0
,,,,computers.gaming,hyperx,,,,,computers gaming,hyperx,36.36363636363637,0
,,,,kids.skates,ninebot,,,,,kids skates,ninebot,60.0,0
,,,,appliances.kitchen.fryer,tefal,,,,,appliances kitchen fryer,tefal,60.0,0
,,,,,spigen,,,,,,spigen,33.333333333333336,0
,,,,medicine.tools.tonometer,rowenta,,,,,medicine tools tonometer,rowenta,42.85714285714286,0
,,,,accessories.bag,rivacase,,,,,accessories bag,rivacase,31.999999999999996,0
,,,,appliances.personal.scales,sencor,,,,,appliances personal scales,sencor,50.0,0
,,,,appliances.personal.hair_cutter,braun,,,,,appliances personal hair cutter,braun,41.666666666666664,0
,,,,,svc,,,,,,svc,50.0,0
,,,,,simax,,,,,,simax,33.333333333333336,0
,,,,appliances.personal.massager,bradex,,,,,appliances personal massager,bradex,41.666666666666664,0
,,,,appliances.kitchen.kettle,wilmax,,,,,appliances kitchen kettle,wilmax,41.666666666666664,0
,,,,computers.notebook,svc,,,,,computers notebook,svc,50.0,0
,,,,appliances.sewing_machine,aoki,,,,,appliances sewing machine,aoki,50.0,0
,,,,computers.peripherals.mouse,patriot,,,,,computers peripherals mouse,patriot,42.85714285714286,0
,,,,computers.peripherals.keyboard,asus,,,,,computers peripherals keyboard,asus,42.85714285714286,0
,,,,appliances.kitchen.refrigerators,bosch,,,,,appliances kitchen refrigerators,bosch,44.44444444444444,0
,,,,construction.tools.screw,usams,,,,,construction tools screw,usams,33.333333333333336,0
,,,,furniture.living_room.shelving,pyrex,,,,,furniture living room shelving,pyrex,40.0,0
,,,,appliances.kitchen.kettle,berghoff,,,,,appliances kitchen kettle,berghoff,41.666666666666664,0
,,,,appliances.kitchen.kettle,provence,,,,,appliances kitchen kettle,provence,57.14285714285714,0
,,,,,huter,,,,,,huter,40.0,0
,,,,stationery.paper,epson,,,,,stationery paper,epson,60.0,0
,,,,,scarlett,,,,,,scarlett,25.0,0
,,,,appliances.environment.water_heater,aqua,,,,,appliances environment water heater,aqua,50.0,0
,,,,accessories.bag,transcend,,,,,accessories bag,transcend,35.29411764705882,0
,,,,appliances.kitchen.kettle,panasonic,,,,,appliances kitchen kettle,panasonic,41.666666666666664,0
,,,,furniture.kitchen.chair,tefal,,,,,furniture kitchen chair,tefal,60.0,0
,,,,appliances.kitchen.washer,ava,,,,,appliances kitchen washer,ava,46.15384615384615,0
,,,,furniture.kitchen.chair,grans,,,,,furniture kitchen chair,grans,50.0,0
,,,,appliances.kitchen.grill,bork,,,,,appliances kitchen grill,bork,41.666666666666664,0
,,,,appliances.kitchen.steam_cooker,,,,,,appliances kitchen steam cooker,,42.85714285714286,0
,,,,,pasabahce,,,,,,pasabahce,40.0,0
,,,,,hansa,,,,,,hansa,60.0,0
,,,,computers.notebook,google,,,,,computers notebook,google,45.45454545454546,0
,,,,,polimerbiht,,,,,,polimerbiht,35.29411764705882,0
,,,,appliances.kitchen.coffee_machine,rondell,,,,,appliances kitchen coffee machine,rondell,54.54545454545454,0
,,,,kids.toys,id-cooling,,,,,kids toys,id cooling,37.5,0
,,,,electronics.clocks,wonlex,,,,,electronics clocks,wonlex,60.0,0
,,,,appliances.kitchen.coffee_machine,delonghi,,,,,appliances kitchen coffee machine,delonghi,45.45454545454546,0
,,,,appliances.kitchen.coffee_grinder,delonghi,,,,,appliances kitchen coffee grinder,delonghi,41.666666666666664,0
,,,,,emsa,,,,,,emsa,66.66666666666667,0
,,,,computers.components.cooler,thermaltake,,,,,computers components cooler,thermaltake,45.45454545454546,0
,,,,furniture.bedroom.bed,fissman,,,,,furniture bedroom bed,fissman,42.85714285714286,0
,,,,computers.gaming,logitech,,,,,computers gaming,logitech,46.15384615384615,0
,,,,computers.notebook,huntkey,,,,,computers notebook,huntkey,50.0,0
,,,,appliances.kitchen.blender,panasonic,,,,,appliances kitchen blender,panasonic,43.47826086956522,0
,,,,appliances.personal.massager,babyliss,,,,,appliances personal massager,babyliss,41.666666666666664,0
,,,,appliances.environment.climate,ariston,,,,,appliances environment climate,ariston,42.85714285714286,0
,,,,computers.notebook,satechi,,,,,computers notebook,satechi,45.45454545454546,0
,,,,appliances.kitchen.microwave,panasonic,,,,,appliances kitchen microwave,panasonic,41.666666666666664,0
,,,,appliances.environment.vacuum,elari,,,,,appliances environment vacuum,elari,42.85714285714286,0
,,,,stationery.cartrige,nv-print,,,,,stationery cartrige,nv print,45.45454545454546,0
,,,,,flama,,,,,,flama,19.999999999999996,0
,,,,,gamemax,,,,,,gamemax,28.57142857142857,0
,,,,,plantronics,,,,,,plantronics,47.05882352941176,0
,,,,accessories.bag,dji,,,,,accessories bag,dji,33.333333333333336,0
,,,,,paclan,,,,,,paclan,33.333333333333336,0
,,,,,moshi,,,,,,moshi,44.44444444444444,0
,,,,furniture.living_room.shelving,toro,,,,,furniture living room shelving,toro,40.0,0
,,,,appliances.personal.hair_cutter,panasonic,,,,,appliances personal hair cutter,panasonic,41.666666666666664,0
,,,,electronics.video.tv,cullmann,,,,,electronics video tv,cullmann,31.999999999999996,0
,,,,appliances.kitchen.coffee_machine,braun,,,,,appliances kitchen coffee machine,braun,45.45454545454546,0
,,,,,mlife,,,,,,mlife,28.57142857142857,0
,,,,computers.notebook,irbis,,,,,computers notebook,irbis,45.45454545454546,0
,,,,appliances.environment.vacuum,arnica,,,,,appliances environment vacuum,arnica,42.85714285714286,0
,,,,appliances.kitchen.juicer,braun,,,,,appliances kitchen juicer,braun,41.666666666666664,0
,,,,,hyperx,,,,,,hyperx,36.36363636363637,0
,,,,electronics.audio.acoustic,lg,,,,,electronics audio acoustic,lg,41.666666666666664,0
,,,,appliances.kitchen.juicer,,,,,,appliances kitchen juicer,,41.666666666666664,0
,,,,computers.components.motherboard,asus,,,,,computers components motherboard,asus,50.0,0
,,,,appliances.kitchen.kettle,braun,,,,,appliances kitchen kettle,braun,41.666666666666664,0
,,,,,tenda,,,,,,tenda,60.0,0
,,,,,pastel,,,,,,pastel,33.333333333333336,0
,,,,appliances.kitchen.oven,beko,,,,,appliances kitchen oven,beko,41.666666666666664,0
,,,,,wilmax,,,,,,wilmax,16.666666666666664,0
,,,,,jabra,,,,,,jabra,19.999999999999996,0
,,,,,lg,,,,,,lg,0.0,0
,,,,,microsoft,,,,,,microsoft,33.333333333333336,0
,,,,kids.skates,kaabo,,,,,kids skates,kaabo,40.0,0
,,,,,activision,,,,,,activision,33.333333333333336,0
,,,,,dr.beckmann,,,,,,dr beckmann,36.36363636363637,0
,,,,,bona,,,,,,bona,50.0,0
,,,,stationery.paper,delux,,,,,stationery paper,delux,45.45454545454546,0
,,,,,ehlektrostandart,,,,,,ehlektrostandart,34.78260869565217,0
,,,,appliances.kitchen.grill,bosch,,,,,appliances kitchen grill,bosch,44.44444444444444,0
,,,,38.17,1515915625455624044,,,,,38 17,1515915625455624044,22.22222222222222,0
,,,,computers.components.hdd,rivacase,,,,,computers components hdd,rivacase,47.61904761904761,0
,,,,country_yard.lawn_mower,huter,,,,,country yard lawn mower,huter,42.85714285714286,0
,,,,appliances.iron,nika,,,,,appliances iron,nika,41.666666666666664,0
,,,,appliances.personal.scales,huawei,,,,,appliances personal scales,huawei,41.666666666666664,0
,,,,computers.components.memory,,,,,,computers components memory,,42.85714285714286,0
,,,,,aquadent,,,,,,aquadent,37.5,0
,,,,appliances.ironing_board,haushalt,,,,,appliances ironing board,haushalt,41.666666666666664,0
,,,,electronics.clocks,garmin,,,,,electronics clocks,garmin,33.333333333333336,0
,,,,,gefest,,,,,,gefest,50.0,0
,,,,appliances.kitchen.mixer,,,,,,appliances kitchen mixer,,41.666666666666664,0
,,,,appliances.kitchen.kettle,borner,,,,,appliances kitchen kettle,borner,60.0,0
,,,,appliances.kitchen.dishwasher,gorenje,,,,,appliances kitchen dishwasher,gorenje,54.54545454545454,0
,,,,appliances.kitchen.hood,,,,,,appliances kitchen hood,,41.666666666666664,0
,,,,0.02,1515915625441101795,,,,,0 02,1515915625441101795,25.0,0
,,,,electronics.telephone,ruggear,,,,,electronics telephone,ruggear,60.86956521739131,0
,,,,appliances.environment.water_heater,atmor,,,,,appliances environment water heater,atmor,50.0,0
,,,,furniture.kitchen.chair,simax,,,,,furniture kitchen chair,simax,42.85714285714286,0
,,,,,moizen,,,,,,moizen,40.0,0
,,,,,thermaltake,,,,,,thermaltake,45.45454545454546,0
,,,,appliances.environment.vacuum,ozone,,,,,appliances environment vacuum,ozone,66.66666666666667,0
,,,,appliances.kitchen.refrigerators,midea,,,,,appliances kitchen refrigerators,midea,41.666666666666664,0
,,,,,komax,,,,,,komax,28.57142857142857,0
,,,,appliances.personal.scales,omron,,,,,appliances personal scales,omron,44.44444444444444,0
,,,,computers.peripherals.monitor,huntkey,,,,,computers peripherals monitor,huntkey,50.0,0
,,,,sport.bicycle,greenway,,,,,sport bicycle,greenway,42.10526315789473,0
,,,,accessories.bag,tucano,,,,,accessories bag,tucano,50.0,0
,,,,appliances.kitchen.coffee_machine,cremesso,,,,,appliances kitchen coffee machine,cremesso,45.45454545454546,0
,,,,computers.components.hdd,anymode,,,,,computers components hdd,anymode,47.61904761904761,0
,,,,appliances.kitchen.toster,braun,,,,,appliances kitchen toster,braun,41.666666666666664,0
,,,,,tailg,,,,,,tailg,40.0,0
,,,,medicine.tools.tonometer,braun,,,,,medicine tools tonometer,braun,38.095238095238095,0
,,,,computers.peripherals.keyboard,steelseries,,,,,computers peripherals keyboard,steelseries,42.85714285714286,0
,,,,computers.components.cpu,camelion,,,,,computers components cpu,camelion,44.44444444444444,0
,,,,appliances.environment.vacuum,xiaomi,,,,,appliances environment vacuum,xiaomi,42.85714285714286,0
,,,,appliances.kitchen.dishwasher,beko,,,,,appliances kitchen dishwasher,beko,46.15384615384615,0
,,,,appliances.kitchen.oven,bosch,,,,,appliances kitchen oven,bosch,44.44444444444444,0
,,,,appliances.environment.air_heater,tefal,,,,,appliances environment air heater,tefal,60.0,0
,,,,,bradex,,,,,,bradex,33.333333333333336,0
,,,,appliances.kitchen.coffee_machine,philips,,,,,appliances kitchen coffee machine,philips,46.15384615384615,0
,,,,furniture.bedroom.pillow,paclan,,,,,furniture bedroom pillow,paclan,42.85714285714286,0
,,,,appliances.kitchen.refrigerators,trio,,,,,appliances kitchen refrigerators,trio,41.666666666666664,0
,,,,,kenwood,,,,,,kenwood,44.44444444444444,0
,,,,computers.components.hdd,patriot,,,,,computers components hdd,patriot,47.61904761904761,0
,,,,computers.desktop,apple,,,,,computers desktop,apple,44.44444444444444,0
,,,,appliances.personal.scales,galaxy,,,,,appliances personal scales,galaxy,41.666666666666664,0
,,,,,cdc,,,,,,cdc,33.333333333333336,0
,,,,electronics.clocks,huawei,,,,,electronics clocks,huawei,36.36363636363637,0
,,,,furniture.living_room.shelving,wilmax,,,,,furniture living room shelving,wilmax,40.0,0
,,,,,simfer,,,,,,simfer,28.57142857142857,0
,,,,furniture.living_room.cabinet,apollo,,,,,furniture living room cabinet,apollo,50.0,0
,,,,appliances.kitchen.meat_grinder,panasonic,,,,,appliances kitchen meat grinder,panasonic,42.85714285714286,0
,,,,,karcher,,,,,,karcher,42.85714285714286,0
,,,,auto.accessories.compressor,goodyear,,,,,auto accessories compressor,goodyear,42.85714285714286,0
,,,,appliances.kitchen.dishwasher,,,,,,appliances kitchen dishwasher,,46.15384615384615,0
,,,,,marcato,,,,,,marcato,28.57142857142857,0
,,,,furniture.living_room.cabinet,samsung,,,,,furniture living room cabinet,samsung,42.85714285714286,0
,,,,computers.peripherals.camera,razer,,,,,computers peripherals camera,razer,42.85714285714286,0
,,,,furniture.kitchen.table,coolinar,,,,,furniture kitchen table,coolinar,42.85714285714286,0
,,,,furniture.kitchen.table,inhouse,,,,,furniture kitchen table,inhouse,50.0,0
,,,,appliances.iron,laurastar,,,,,appliances iron,laurastar,41.666666666666664,0
,,,,computers.notebook,,,,,,computers notebook,,45.45454545454546,0
,,,,kids.toys,rastar,,,,,kids toys,rastar,37.5,0
,,,,stationery.stapler,att,,,,,stationery stapler,att,46.15384615384615,0
,,,,computers.peripherals.mouse,deluxe,,,,,computers peripherals mouse,deluxe,42.85714285714286,0
,,,,appliances.sewing_machine,janome,,,,,appliances sewing machine,janome,50.0,0
,,,,appliances.environment.vacuum,filtero,,,,,appliances environment vacuum,filtero,42.85714285714286,0
,,,,appliances.kitchen.meat_grinder,vitek,,,,,appliances kitchen meat grinder,vitek,42.85714285714286,0
,,,,accessories.bag,moshi,,,,,accessories bag,moshi,44.44444444444444,0
,,,,appliances.kitchen.juicer,philips,,,,,appliances kitchen juicer,philips,46.15384615384615,0
,,,,appliances.kitchen.refrigerators,gorenje,,,,,appliances kitchen refrigerators,gorenje,54.54545454545454,0
,,,,furniture.living_room.cabinet,,,,,,furniture living room cabinet,,42.85714285714286,0
,,,,,luminarc,,,,,,luminarc,26.66666666666667,0
,,,,appliances.kitchen.kettle,kenwood,,,,,appliances kitchen kettle,kenwood,44.44444444444444,0
,,,,furniture.living_room.shelving,rondell,,,,,furniture living room shelving,rondell,54.54545454545454,0
,,,,,osz,,,,,,osz,50.0,0
,,,,computers.components.videocards,msi,,,,,computers components videocards,msi,50.0,0
,,,,apparel.glove,dji,,,,,apparel glove,dji,38.095238095238095,0
,,,,appliances.kitchen.washer,tayfun,,,,,appliances kitchen washer,tayfun,46.15384615384615,0
,,,,kids.toys,transcend,,,,,kids toys,transcend,37.5,0
,,,,computers.components.power_supply,gamemax,,,,,computers components power supply,gamemax,50.0,0
,,,,appliances.kitchen.refrigerators,hansa,,,,,appliances kitchen refrigerators,hansa,60.0,0
,,,,,almatv,,,,,,almatv,22.22222222222222,0
,,,,,caspio,,,,,,caspio,50.0,0
,,,,apparel.sock,transcend,,,,,apparel sock,transcend,40.0,0
,,,,appliances.kitchen.microwave,electrolux,,,,,appliances kitchen microwave,electrolux,41.666666666666664,0
,,,,0.02,1515915625441980762,,,,,0 02,1515915625441980762,25.0,0
,,,,appliances.kitchen.steam_cooker,polaris,,,,,appliances kitchen steam cooker,polaris,46.15384615384615,0
,,,,computers.notebook,tucano,,,,,computers notebook,tucano,50.0,0
,,,,,temdan,,,,,,temdan,50.0,0
,,,,appliances.kitchen.meat_grinder,polaris,,,,,appliances kitchen meat grinder,polaris,46.15384615384615,0
,,,,,ship,,,,,,ship,40.0,0
,,,,appliances.kitchen.washer,indesit,,,,,appliances kitchen washer,indesit,60.0,0
,,,,,beko,,,,,,beko,33.333333333333336,0
,,,,auto.accessories.videoregister,xiaomi,,,,,auto accessories videoregister,xiaomi,42.85714285714286,0
,,,,computers.notebook,orico,,,,,computers notebook,orico,45.45454545454546,0
,,,,appliances.kitchen.refrigerators,different,,,,,appliances kitchen refrigerators,different,41.666666666666664,0
,,,,,bellissima,,,,,,bellissima,33.333333333333336,0
,,,,appliances.kitchen.juicer,bosch,,,,,appliances kitchen juicer,bosch,44.44444444444444,0
,,,,,kingston,,,,,,kingston,40.0,0
,,,,furniture.kitchen.table,victoria,,,,,furniture kitchen table,victoria,42.85714285714286,0
,,,,,cort,,,,,,cort,57.14285714285714,0
,,,,stationery.battery,xiaomi,,,,,stationery battery,xiaomi,45.45454545454546,0
,,,,,honor,,,,,,honor,60.0,0
,,,,appliances.kitchen.kettle,wmf,,,,,appliances kitchen kettle,wmf,41.666666666666664,0
,,,,accessories.bag,continent,,,,,accessories bag,continent,46.15384615384615,0
,,,,appliances.environment.vacuum,topperr,,,,,appliances environment vacuum,topperr,42.85714285714286,0
,,,,computers.peripherals.keyboard,apple,,,,,computers peripherals keyboard,apple,42.85714285714286,0
,,,,computers.peripherals.mouse,apple,,,,,computers peripherals mouse,apple,42.85714285714286,0
,,,,furniture.living_room.cabinet,tvs,,,,,furniture living room cabinet,tvs,50.0,0
,,,,electronics.video.tv,panasonic,,,,,electronics video tv,panasonic,40.0,0
,,,,,gezatone,,,,,,gezatone,62.5,0
,,,,appliances.kitchen.juicer,kenwood,,,,,appliances kitchen juicer,kenwood,44.44444444444444,0
