title,categories,manufacturer,brand,category_code,brand01,title_clean,categories_clean,manufacturer_clean,brand_clean,category_code_clean,brand01_clean,max_match_score,match_count
Infinix 14 Max 256GB/12GB 5G Smartphone (2025),electronics > mobile phones,Infinix,Infinix,,,infinix 14 max 256gb 12gb 5g smartphone  2025,electronics   mobile phones,infinix,infinix,,,72.0,0
"SteelSeries Wireless In-Ear Headphones with Spatial Audio & ANC (2025), 30h Battery",electronics > headphones,SteelSeries,SteelSeries,,,steelseries wireless in ear headphones with spatial audio   anc  2025  30h battery,electronics   headphones,steelseries,steelseries,,,62.5,0
Fossil Trail 42mm Smartwatch (2023) with GPS & GPS + Cellular,electronics > watches,Fossil,Fossil,,,fossil trail 42mm smartwatch  2023  with gps   gps   cellular,electronics   watches,fossil,fossil,,,41.666666666666664,0
"Philips 43"" 4K OLED webOS Series 10 (2025)",electronics > televisions,Philips,Philips,,,philips 43  4k oled webos series 10  2025,electronics   televisions,philips,philips,,,46.15384615384615,0
Huawei 23 Pro 64GB/4GB 5G Smartphone (2025),electronics > mobile phones,Huawei,Huawei,,,huawei 23 pro 64gb 4gb 5g smartphone  2025,electronics   mobile phones,huawei,huawei,,,72.0,0
"Sennheiser Wireless In-Ear Headphones with ANC & Hi-Res (2024), 40h Battery",electronics > headphones,Sennheiser,Sennheiser,,,sennheiser wireless in ear headphones with anc   hi res  2024  40h battery,electronics   headphones,sennheiser,sennheiser,,,62.5,0
Coros Adventure 49mm Smartwatch (2024) with AMOLED & GPS + Cellular,electronics > watches,Coros,Coros,,,coros adventure 49mm smartwatch  2024  with amoled   gps   cellular,electronics   watches,coros,coros,,,50.0,0
"Sony 85"" 4K Mini-LED Smart TV Series 11 (2024)",electronics > televisions,Sony,Sony,,,sony 85  4k mini led smart tv series 11  2024,electronics   televisions,sony,sony,,,50.0,0
Google 16 Max 64GB/8GB 5G Smartphone (2025),electronics > mobile phones,Google,Google,,,google 16 max 64gb 8gb 5g smartphone  2025,electronics   mobile phones,google,google,,,72.0,0
"Bowers & Wilkins Wireless In-Ear Headphones with ANC & Multipoint (2025), 40h Battery",electronics > headphones,Bowers & Wilkins,Bowers & Wilkins,,,bowers   wilkins wireless in ear headphones with anc   multipoint  2025  40h battery,electronics   headphones,bowers   wilkins,bowers   wilkins,,,62.5,0
Amazfit Sport 45mm Smartwatch (2024) with SpO2 & GPS + Cellular,electronics > watches,Amazfit,Amazfit,,,amazfit sport 45mm smartwatch  2024  with spo2   gps   cellular,electronics   watches,amazfit,amazfit,,,41.666666666666664,0
"Sony 55"" 4K LED Google TV Series 9 (2025)",electronics > televisions,Sony,Sony,,,sony 55  4k led google tv series 9  2025,electronics   televisions,sony,sony,,,50.0,0
Apple 12 Lite 128GB/4GB 5G Smartphone (2024),electronics > mobile phones,Apple,Apple,,,apple 12 lite 128gb 4gb 5g smartphone  2024,electronics   mobile phones,apple,apple,,,100.0,0
"Beats Wireless On-Ear Headphones with Hi-Res & Spatial Audio (2025), 20h Battery",electronics > headphones,Beats,Beats,,,beats wireless on ear headphones with hi res   spatial audio  2025  20h battery,electronics   headphones,beats,beats,,,62.5,0
Fossil Classic 44mm Smartwatch (2025) with GPS + Cellular & Heart Rate,electronics > watches,Fossil,Fossil,,,fossil classic 44mm smartwatch  2025  with gps   cellular   heart rate,electronics   watches,fossil,fossil,,,41.666666666666664,0
"Panasonic 55"" 8K LED Smart TV Series 10 (2025)",electronics > televisions,Panasonic,Panasonic,,,panasonic 55  8k led smart tv series 10  2025,electronics   televisions,panasonic,panasonic,,,44.44444444444444,0
Apple 14 Pro 64GB/12GB 5G Smartphone (2023),electronics > mobile phones,Apple,Apple,,,apple 14 pro 64gb 12gb 5g smartphone  2023,electronics   mobile phones,apple,apple,,,100.0,0
"Anker Wireless On-Ear Headphones with LDAC & Spatial Audio (2025), 20h Battery",electronics > headphones,Anker,Anker,,,anker wireless on ear headphones with ldac   spatial audio  2025  20h battery,electronics   headphones,anker,anker,,,62.5,0
Suunto Sport 44mm Smartwatch (2025) with GPS + Cellular & AMOLED,electronics > watches,Suunto,Suunto,,,suunto sport 44mm smartwatch  2025  with gps   cellular   amoled,electronics   watches,suunto,suunto,,,50.0,0
"Hisense 85"" 8K QLED webOS Series 8 (2025)",electronics > televisions,Hisense,Hisense,,,hisense 85  8k qled webos series 8  2025,electronics   televisions,hisense,hisense,,,50.0,0
Infinix 24 Pro 128GB/6GB 5G Smartphone (2023),electronics > mobile phones,Infinix,Infinix,,,infinix 24 pro 128gb 6gb 5g smartphone  2023,electronics   mobile phones,infinix,infinix,,,72.0,0
"Audio-Technica Wireless Over-Ear Headphones with Hi-Res & Low-Latency (2025), 30h Battery",electronics > headphones,Audio-Technica,Audio-Technica,,,audio technica wireless over ear headphones with hi res   low latency  2025  30h battery,electronics   headphones,audio technica,audio technica,,,59.25925925925925,0
Apple Active 40mm Smartwatch (2025) with ECG & Heart Rate,electronics > watches,Apple,Apple,,,apple active 40mm smartwatch  2025  with ecg   heart rate,electronics   watches,apple,apple,,,100.0,0
"Hisense 43"" 4K QLED Tizen Series 5 (2024)",electronics > televisions,Hisense,Hisense,,,hisense 43  4k qled tizen series 5  2024,electronics   televisions,hisense,hisense,,,50.0,0
Xiaomi 23 Ultra 64GB/4GB 5G Smartphone (2023),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 23 ultra 64gb 4gb 5g smartphone  2023,electronics   mobile phones,xiaomi,xiaomi,,,72.0,0
"Skullcandy Wireless On-Ear Headphones with Spatial Audio & LDAC (2025), 40h Battery",electronics > headphones,Skullcandy,Skullcandy,,,skullcandy wireless on ear headphones with spatial audio   ldac  2025  40h battery,electronics   headphones,skullcandy,skullcandy,,,62.5,0
Samsung Adventure 40mm Smartwatch (2025) with SpO2 & GPS + Cellular,electronics > watches,Samsung,Samsung,,,samsung adventure 40mm smartwatch  2025  with spo2   gps   cellular,electronics   watches,samsung,samsung,,,41.666666666666664,0
"Philips 43"" 8K LED Fire TV Series 6 (2023)",electronics > televisions,Philips,Philips,,,philips 43  8k led fire tv series 6  2023,electronics   televisions,philips,philips,,,46.15384615384615,0
Vivo 16 Ultra 512GB/8GB 5G Smartphone (2024),electronics > mobile phones,Vivo,Vivo,,,vivo 16 ultra 512gb 8gb 5g smartphone  2024,electronics   mobile phones,vivo,vivo,,,72.0,0
"Anker Wireless On-Ear Headphones with Hi-Res & ANC (2023), 24h Battery",electronics > headphones,Anker,Anker,,,anker wireless on ear headphones with hi res   anc  2023  24h battery,electronics   headphones,anker,anker,,,62.5,0
Google Sport 42mm Smartwatch (2024) with GPS & GPS + Cellular,electronics > watches,Google,Google,,,google sport 42mm smartwatch  2024  with gps   gps   cellular,electronics   watches,google,google,,,46.15384615384615,0
"Vizio 55"" 4K OLED Roku TV Series 11 (2024)",electronics > televisions,Vizio,Vizio,,,vizio 55  4k oled roku tv series 11  2024,electronics   televisions,vizio,vizio,,,44.44444444444444,0
Oppo 19 Ultra 512GB/8GB 5G Smartphone (2023),electronics > mobile phones,Oppo,Oppo,,,oppo 19 ultra 512gb 8gb 5g smartphone  2023,electronics   mobile phones,oppo,oppo,,,72.0,0
"Bose Wireless Over-Ear Headphones with Spatial Audio & LDAC (2025), 60h Battery",electronics > headphones,Bose,Bose,,,bose wireless over ear headphones with spatial audio   ldac  2025  60h battery,electronics   headphones,bose,bose,,,59.25925925925925,0
Google Sport 42mm Smartwatch (2023) with AMOLED & GPS + Cellular,electronics > watches,Google,Google,,,google sport 42mm smartwatch  2023  with amoled   gps   cellular,electronics   watches,google,google,,,50.0,0
"TCL 55"" 4K OLED Fire TV Series 7 (2024)",electronics > televisions,TCL,TCL,,,tcl 55  4k oled fire tv series 7  2024,electronics   televisions,tcl,tcl,,,44.44444444444444,0
Xiaomi 12 Plus 512GB/16GB 5G Smartphone (2025),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 12 plus 512gb 16gb 5g smartphone  2025,electronics   mobile phones,xiaomi,xiaomi,,,72.0,0
"Skullcandy Wireless Over-Ear Headphones with ANC & Multipoint (2023), 20h Battery",electronics > headphones,Skullcandy,Skullcandy,,,skullcandy wireless over ear headphones with anc   multipoint  2023  20h battery,electronics   headphones,skullcandy,skullcandy,,,59.25925925925925,0
Samsung Sport 40mm Smartwatch (2023) with GPS + Cellular & ECG,electronics > watches,Samsung,Samsung,,,samsung sport 40mm smartwatch  2023  with gps   cellular   ecg,electronics   watches,samsung,samsung,,,41.666666666666664,0
"Philips 55"" 8K LED Smart TV Series 5 (2023)",electronics > televisions,Philips,Philips,,,philips 55  8k led smart tv series 5  2023,electronics   televisions,philips,philips,,,46.15384615384615,0
Oppo 22 Plus 128GB/4GB 5G Smartphone (2024),electronics > mobile phones,Oppo,Oppo,,,oppo 22 plus 128gb 4gb 5g smartphone  2024,electronics   mobile phones,oppo,oppo,,,72.0,0
"Bose Wireless Over-Ear Headphones with Multipoint & ANC (2025), 24h Battery",electronics > headphones,Bose,Bose,,,bose wireless over ear headphones with multipoint   anc  2025  24h battery,electronics   headphones,bose,bose,,,59.25925925925925,0
Fossil Gen 8 45mm Smartwatch (2024) with Heart Rate & GPS,electronics > watches,Fossil,Fossil,,,fossil gen 8 45mm smartwatch  2024  with heart rate   gps,electronics   watches,fossil,fossil,,,50.0,0
"Philips 50"" 4K Mini-LED Google TV Series 7 (2024)",electronics > televisions,Philips,Philips,,,philips 50  4k mini led google tv series 7  2024,electronics   televisions,philips,philips,,,46.15384615384615,0
Motorola 14 Lite 128GB/8GB 5G Smartphone (2024),electronics > mobile phones,Motorola,Motorola,,,motorola 14 lite 128gb 8gb 5g smartphone  2024,electronics   mobile phones,motorola,motorola,,,72.0,0
"Audio-Technica Wireless In-Ear Headphones with Multipoint & ANC (2024), 20h Battery",electronics > headphones,Audio-Technica,Audio-Technica,,,audio technica wireless in ear headphones with multipoint   anc  2024  20h battery,electronics   headphones,audio technica,audio technica,,,62.5,0
Fossil Classic 45mm Smartwatch (2023) with GPS + Cellular & SpO2,electronics > watches,Fossil,Fossil,,,fossil classic 45mm smartwatch  2023  with gps   cellular   spo2,electronics   watches,fossil,fossil,,,41.666666666666664,0
"Xiaomi 43"" 8K OLED Tizen Series 11 (2025)",electronics > televisions,Xiaomi,Xiaomi,,,xiaomi 43  8k oled tizen series 11  2025,electronics   televisions,xiaomi,xiaomi,,,44.44444444444444,0
Motorola 17 Max 256GB/12GB 5G Smartphone (2024),electronics > mobile phones,Motorola,Motorola,,,motorola 17 max 256gb 12gb 5g smartphone  2024,electronics   mobile phones,motorola,motorola,,,72.0,0
"Sennheiser Wireless Over-Ear Headphones with LDAC & Low-Latency (2023), 24h Battery",electronics > headphones,Sennheiser,Sennheiser,,,sennheiser wireless over ear headphones with ldac   low latency  2023  24h battery,electronics   headphones,sennheiser,sennheiser,,,59.25925925925925,0
Huawei Sport 45mm Smartwatch (2025) with SpO2 & AMOLED,electronics > watches,Huawei,Huawei,,,huawei sport 45mm smartwatch  2025  with spo2   amoled,electronics   watches,huawei,huawei,,,41.666666666666664,0
"TCL 50"" 4K LED Fire TV Series 7 (2023)",electronics > televisions,TCL,TCL,,,tcl 50  4k led fire tv series 7  2023,electronics   televisions,tcl,tcl,,,44.44444444444444,0
Nokia 25 SE 64GB/6GB 5G Smartphone (2025),electronics > mobile phones,Nokia,Nokia,,,nokia 25 se 64gb 6gb 5g smartphone  2025,electronics   mobile phones,nokia,nokia,,,72.0,0
"Audio-Technica Wireless On-Ear Headphones with Hi-Res & Spatial Audio (2025), 24h Battery",electronics > headphones,Audio-Technica,Audio-Technica,,,audio technica wireless on ear headphones with hi res   spatial audio  2025  24h battery,electronics   headphones,audio technica,audio technica,,,62.5,0
Amazfit Gen 8 49mm Smartwatch (2023) with AMOLED & SpO2,electronics > watches,Amazfit,Amazfit,,,amazfit gen 8 49mm smartwatch  2023  with amoled   spo2,electronics   watches,amazfit,amazfit,,,50.0,0
"Panasonic 75"" 4K QLED Tizen Series 7 (2025)",electronics > televisions,Panasonic,Panasonic,,,panasonic 75  4k qled tizen series 7  2025,electronics   televisions,panasonic,panasonic,,,44.44444444444444,0
Xiaomi 19 Lite 64GB/4GB 5G Smartphone (2023),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 19 lite 64gb 4gb 5g smartphone  2023,electronics   mobile phones,xiaomi,xiaomi,,,72.0,0
"Bowers & Wilkins Wireless Over-Ear Headphones with ANC & Low-Latency (2023), 40h Battery",electronics > headphones,Bowers & Wilkins,Bowers & Wilkins,,,bowers   wilkins wireless over ear headphones with anc   low latency  2023  40h battery,electronics   headphones,bowers   wilkins,bowers   wilkins,,,59.25925925925925,0
Amazfit Adventure 42mm Smartwatch (2025) with GPS + Cellular & AMOLED,electronics > watches,Amazfit,Amazfit,,,amazfit adventure 42mm smartwatch  2025  with gps   cellular   amoled,electronics   watches,amazfit,amazfit,,,41.666666666666664,0
"Sony 55"" 4K LED Google TV Series 10 (2025)",electronics > televisions,Sony,Sony,,,sony 55  4k led google tv series 10  2025,electronics   televisions,sony,sony,,,50.0,0
Xiaomi 24 Lite 256GB/4GB 5G Smartphone (2024),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 24 lite 256gb 4gb 5g smartphone  2024,electronics   mobile phones,xiaomi,xiaomi,,,72.0,0
"HyperX Wireless In-Ear Headphones with Multipoint & Low-Latency (2024), 20h Battery",electronics > headphones,HyperX,HyperX,,,hyperx wireless in ear headphones with multipoint   low latency  2024  20h battery,electronics   headphones,hyperx,hyperx,,,62.5,0
Huawei Active 42mm Smartwatch (2025) with GPS + Cellular & Heart Rate,electronics > watches,Huawei,Huawei,,,huawei active 42mm smartwatch  2025  with gps   cellular   heart rate,electronics   watches,huawei,huawei,,,41.666666666666664,0
"Vizio 85"" 4K Mini-LED Fire TV Series 10 (2025)",electronics > televisions,Vizio,Vizio,,,vizio 85  4k mini led fire tv series 10  2025,electronics   televisions,vizio,vizio,,,44.44444444444444,0
Sony 24 Ultra 128GB/16GB 5G Smartphone (2023),electronics > mobile phones,Sony,Sony,,,sony 24 ultra 128gb 16gb 5g smartphone  2023,electronics   mobile phones,sony,sony,,,72.0,0
"Audio-Technica Wireless On-Ear Headphones with Spatial Audio & LDAC (2023), 24h Battery",electronics > headphones,Audio-Technica,Audio-Technica,,,audio technica wireless on ear headphones with spatial audio   ldac  2023  24h battery,electronics   headphones,audio technica,audio technica,,,62.5,0
Apple Trail 47mm Smartwatch (2023) with Heart Rate & SpO2,electronics > watches,Apple,Apple,,,apple trail 47mm smartwatch  2023  with heart rate   spo2,electronics   watches,apple,apple,,,100.0,0
"Sony 75"" 4K Mini-LED Fire TV Series 5 (2025)",electronics > televisions,Sony,Sony,,,sony 75  4k mini led fire tv series 5  2025,electronics   televisions,sony,sony,,,50.0,0
Motorola 14 Ultra 64GB/6GB 5G Smartphone (2024),electronics > mobile phones,Motorola,Motorola,,,motorola 14 ultra 64gb 6gb 5g smartphone  2024,electronics   mobile phones,motorola,motorola,,,72.0,0
"Beats Wireless Over-Ear Headphones with Spatial Audio & ANC (2025), 60h Battery",electronics > headphones,Beats,Beats,,,beats wireless over ear headphones with spatial audio   anc  2025  60h battery,electronics   headphones,beats,beats,,,59.25925925925925,0
Amazfit Pro 40mm Smartwatch (2023) with AMOLED & GPS + Cellular,electronics > watches,Amazfit,Amazfit,,,amazfit pro 40mm smartwatch  2023  with amoled   gps   cellular,electronics   watches,amazfit,amazfit,,,50.0,0
"LG 55"" 4K Mini-LED Fire TV Series 5 (2023)",electronics > televisions,LG,LG,,,lg 55  4k mini led fire tv series 5  2023,electronics   televisions,lg,lg,,,50.0,0
Google 19 SE 512GB/6GB 5G Smartphone (2024),electronics > mobile phones,Google,Google,,,google 19 se 512gb 6gb 5g smartphone  2024,electronics   mobile phones,google,google,,,72.0,0
"Anker Wireless On-Ear Headphones with LDAC & Low-Latency (2023), 40h Battery",electronics > headphones,Anker,Anker,,,anker wireless on ear headphones with ldac   low latency  2023  40h battery,electronics   headphones,anker,anker,,,62.5,0
Suunto Gen 9 47mm Smartwatch (2023) with ECG & GPS + Cellular,electronics > watches,Suunto,Suunto,,,suunto gen 9 47mm smartwatch  2023  with ecg   gps   cellular,electronics   watches,suunto,suunto,,,50.0,0
"Vizio 43"" 8K LED Smart TV Series 7 (2024)",electronics > televisions,Vizio,Vizio,,,vizio 43  8k led smart tv series 7  2024,electronics   televisions,vizio,vizio,,,44.44444444444444,0
Samsung 13 Ultra 128GB/12GB 5G Smartphone (2023),electronics > mobile phones,Samsung,Samsung,,,samsung 13 ultra 128gb 12gb 5g smartphone  2023,electronics   mobile phones,samsung,samsung,,,72.0,0
"HyperX Wireless Over-Ear Headphones with Low-Latency & ANC (2025), 30h Battery",electronics > headphones,HyperX,HyperX,,,hyperx wireless over ear headphones with low latency   anc  2025  30h battery,electronics   headphones,hyperx,hyperx,,,59.25925925925925,0
Google Pro 49mm Smartwatch (2025) with GPS & Heart Rate,electronics > watches,Google,Google,,,google pro 49mm smartwatch  2025  with gps   heart rate,electronics   watches,google,google,,,46.15384615384615,0
"Sony 75"" 4K OLED Smart TV Series 7 (2023)",electronics > televisions,Sony,Sony,,,sony 75  4k oled smart tv series 7  2023,electronics   televisions,sony,sony,,,50.0,0
Oppo 15 Plus 256GB/8GB 5G Smartphone (2024),electronics > mobile phones,Oppo,Oppo,,,oppo 15 plus 256gb 8gb 5g smartphone  2024,electronics   mobile phones,oppo,oppo,,,72.0,0
"JBL Wireless Over-Ear Headphones with ANC & Multipoint (2025), 50h Battery",electronics > headphones,JBL,JBL,,,jbl wireless over ear headphones with anc   multipoint  2025  50h battery,electronics   headphones,jbl,jbl,,,59.25925925925925,0
